"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/31/2024","AQS","060839001","1","3.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/01/2024","AQS","060839001","1","2.1","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/02/2024","AQS","060839001","1","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/03/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/04/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/05/2024","AQS","060839001","1","2.5","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/06/2024","AQS","060839001","1","1.7","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/07/2024","AQS","060839001","1","1.8","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/08/2024","AQS","060839001","1","2.1","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/09/2024","AQS","060839001","1","1.6","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/10/2024","AQS","060839001","1","1.2","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/11/2024","AQS","060839001","1","1.3","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/12/2024","AQS","060839001","1","2.2","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/13/2024","AQS","060839001","1","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/14/2024","AQS","060839001","1","4.3","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/15/2024","AQS","060839001","1","2.5","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/16/2024","AQS","060839001","1","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/17/2024","AQS","060839001","1","4.6","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/18/2024","AQS","060839001","1","3","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/19/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/20/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/21/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/22/2024","AQS","060839001","1","3","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/23/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/24/2024","AQS","060839001","1","5.4","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/25/2024","AQS","060839001","1","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/26/2024","AQS","060839001","1","4","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/27/2024","AQS","060839001","1","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/28/2024","AQS","060839001","1","4.9","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"02/29/2024","AQS","060839001","1","4.1","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/01/2024","AQS","060839001","1","1.6","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/02/2024","AQS","060839001","1","2.1","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/03/2024","AQS","060839001","1","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/04/2024","AQS","060839001","1","2.4","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/05/2024","AQS","060839001","1","2","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/06/2024","AQS","060839001","1","2.3","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/07/2024","AQS","060839001","1","2.6","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/08/2024","AQS","060839001","1","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/09/2024","AQS","060839001","1","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/10/2024","AQS","060839001","1","1.8","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/11/2024","AQS","060839001","1","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/12/2024","AQS","060839001","1","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/13/2024","AQS","060839001","1","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/14/2024","AQS","060839001","1","4.4","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/15/2024","AQS","060839001","1","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/16/2024","AQS","060839001","1","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/17/2024","AQS","060839001","1","4.5","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/18/2024","AQS","060839001","1","5.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/19/2024","AQS","060839001","1","6.1","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/20/2024","AQS","060839001","1","11.5","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/21/2024","AQS","060839001","1","10","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/22/2024","AQS","060839001","1","7.7","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/23/2024","AQS","060839001","1","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/24/2024","AQS","060839001","1","3.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/25/2024","AQS","060839001","1","4.4","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/26/2024","AQS","060839001","1","5.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/27/2024","AQS","060839001","1","6.3","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/28/2024","AQS","060839001","1","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/29/2024","AQS","060839001","1","4.1","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/30/2024","AQS","060839001","1","2.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"03/31/2024","AQS","060839001","1","2.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/01/2024","AQS","060839001","1","2.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/02/2024","AQS","060839001","1","4.5","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/03/2024","AQS","060839001","1","5.6","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/04/2024","AQS","060839001","1","3.9","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/05/2024","AQS","060839001","1","2.6","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/06/2024","AQS","060839001","1","1.7","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/07/2024","AQS","060839001","1","4.1","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/08/2024","AQS","060839001","1","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/09/2024","AQS","060839001","1","5.2","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/10/2024","AQS","060839001","1","7.5","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/11/2024","AQS","060839001","1","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/12/2024","AQS","060839001","1","8.2","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/13/2024","AQS","060839001","1","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/14/2024","AQS","060839001","1","2.6","ug/m3 LC","14","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/15/2024","AQS","060839001","1","1.6","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/16/2024","AQS","060839001","1","4.7","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/17/2024","AQS","060839001","1","8.2","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/18/2024","AQS","060839001","1","8.7","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/19/2024","AQS","060839001","1","7.4","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/20/2024","AQS","060839001","1","7.5","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/21/2024","AQS","060839001","1","8.9","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/22/2024","AQS","060839001","1","4.5","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/23/2024","AQS","060839001","1","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/24/2024","AQS","060839001","1","3.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/25/2024","AQS","060839001","1","3.6","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/26/2024","AQS","060839001","1","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/27/2024","AQS","060839001","1","6","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/28/2024","AQS","060839001","1","7.1","ug/m3 LC","39","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/29/2024","AQS","060839001","1","7.6","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"04/30/2024","AQS","060839001","1","10.4","ug/m3 LC","53","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/01/2024","AQS","060839001","1","11.2","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/02/2024","AQS","060839001","1","10.6","ug/m3 LC","54","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/03/2024","AQS","060839001","1","8.9","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/04/2024","AQS","060839001","1","4.5","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/05/2024","AQS","060839001","1","1.5","ug/m3 LC","8","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
"05/06/2024","AQS","060839001","1","4.3","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.39424","-119.514721"
